TimeStamp - 2021-03-10_11-31-06-372   |    CPU Utilization - 100   |    Memory Utilization - 3800   |    Package TDP - 12.631072159293975127368707981   |    Max Core Frequency - 2.1633778875534554464489102221   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.4953647105966162065894924310   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.9604726625111308993766696
TimeStamp - 2021-03-10_11-31-08-005   |    CPU Utilization - 100   |    Memory Utilization - 3800   |    Package TDP - 12.17402247897922715701847604   |    Max Core Frequency - 2.2316435841115806678622974176   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.1934078730666666666666666667   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.7039365333333333333333334
TimeStamp - 2021-03-10_11-31-09-262   |    CPU Utilization - 100   |    Memory Utilization - 3800   |    Package TDP - 12.094022777174705581994183263   |    Max Core Frequency - 2.10150750232101190210227758   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 1.9959380747330960854092526690   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7659411032028469750889680
TimeStamp - 2021-03-10_11-31-11-105   |    CPU Utilization - 100   |    Memory Utilization - 3801   |    Package TDP - 11.498009509455550054089300713   |    Max Core Frequency - 2.2130456552205812862178236865   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.8941058318432769367764915404   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.5875868566340160284951024
TimeStamp - 2021-03-10_11-31-12-711   |    CPU Utilization - 100   |    Memory Utilization - 3801   |    Package TDP - 12.518447867948063717830335859   |    Max Core Frequency - 2.0768061882223806450533660244   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 88   |    Processor Cache Frequency - 2.0960658962778272484416740873   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.9392790026714158504007124
TimeStamp - 2021-03-10_11-31-14-535   |    CPU Utilization - 100   |    Memory Utilization - 3801   |    Package TDP - 12.418850272754228509463974023   |    Max Core Frequency - 2.135077098762681770632733749   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 2.5934285104185218165627782726   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.2197544078361531611754230
TimeStamp - 2021-03-10_11-31-15-940   |    CPU Utilization - 100   |    Memory Utilization - 3800   |    Package TDP - 12.695160848901479434518073948   |    Max Core Frequency - 2.2779751942744460671556901157   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 2.0949098722912966252220248668   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.3337426287744227353463588
TimeStamp - 2021-03-10_11-31-17-106   |    CPU Utilization - 100   |    Memory Utilization - 3804   |    Package TDP - 12.343255833925242711004841239   |    Max Core Frequency - 2.1320862273355216705463223508   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 2.1943400876224398931433659839   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.1700438112199465716829920
TimeStamp - 2021-03-10_11-31-18-922   |    CPU Utilization - 100   |    Memory Utilization - 3799   |    Package TDP - 12.4258106465864256139016369   |    Max Core Frequency - 2.1966627479418322780998502674   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.3946932568983957219251336898   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.5677427450980392156862745
TimeStamp - 2021-03-10_11-31-20-568   |    CPU Utilization - 100   |    Memory Utilization - 3797   |    Package TDP - 12.121514916137048528469463188   |    Max Core Frequency - 2.1974846597167311135584170365   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 2.1960715230523513753327417925   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1098.0357615261756876663708962
TimeStamp - 2021-03-10_11-31-21-796   |    CPU Utilization - 100   |    Memory Utilization - 3804   |    Package TDP - 11.846255765859227288787472516   |    Max Core Frequency - 2.1270864293565498035411057778   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.5942987680711111111111111111   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.5879403377777777777777778
TimeStamp - 2021-03-10_11-31-23-296   |    CPU Utilization - 100   |    Memory Utilization - 3801   |    Package TDP - 12.083339180773405383280891659   |    Max Core Frequency - 2.2772338604707761949079261864   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.0951275726186291739894551846   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.4477761335676625659050967
TimeStamp - 2021-03-10_11-31-25-062   |    CPU Utilization - 100   |    Memory Utilization - 3800   |    Package TDP - 12.470614965921893096285143048   |    Max Core Frequency - 2.1233704353369296274565774278   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.9940765193350831146106736658   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.7420856342957130358705162
TimeStamp - 2021-03-10_11-31-26-748   |    CPU Utilization - 100   |    Memory Utilization - 3799   |    Package TDP - 12.377817388637355241711696584   |    Max Core Frequency - 2.1410807184907537159808456734   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.0956248809252669039145907474   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7082709608540925266903915
TimeStamp - 2021-03-10_11-31-28-497   |    CPU Utilization - 100   |    Memory Utilization - 3798   |    Package TDP - 12.020940632146550133652554845   |    Max Core Frequency - 2.1060017847928316337667130125   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.2956539978966131907308377896   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.9214772549019607843137255
TimeStamp - 2021-03-10_11-31-29-858   |    CPU Utilization - 100   |    Memory Utilization - 3792   |    Package TDP - 12.455522232297142287799385555   |    Max Core Frequency - 2.1262755413820954282845195729   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.0940909960854092526690391459   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.9048074733096085409252669
TimeStamp - 2021-03-10_11-31-31-432   |    CPU Utilization - 100   |    Memory Utilization - 3791   |    Package TDP - 12.189497416344722031504981239   |    Max Core Frequency - 2.2399257339869954094361852181   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.8966948426381461675579322639   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1098.0864878431372549019607843
TimeStamp - 2021-03-10_11-31-32-910   |    CPU Utilization - 100   |    Memory Utilization - 3790   |    Package TDP - 12.079431829447135329575083777   |    Max Core Frequency - 2.1007201369549756278916693334   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.9939501717333333333333333334   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.6725944533333333333333334
TimeStamp - 2021-03-10_11-31-34-473   |    CPU Utilization - 100   |    Memory Utilization - 3790   |    Package TDP - 11.955928688281872387491038993   |    Max Core Frequency - 2.0856987875551863774714893618   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.3952287182978723404255319150   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.8131625531914893617021277
TimeStamp - 2021-03-10_11-31-36-077   |    CPU Utilization - 100   |    Memory Utilization - 3795   |    Package TDP - 11.770431653643986203527350777   |    Max Core Frequency - 2.2598529646885641822257730496   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.9961035219858156028368794326   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.7474252368185880250223413
TimeStamp - 2021-03-10_11-31-37-455   |    CPU Utilization - 100   |    Memory Utilization - 3792   |    Package TDP - 11.904960674402263849261420013   |    Max Core Frequency - 2.0931091211476182825180625558   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 88   |    Processor Cache Frequency - 1.9960336421805183199285075960   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.8185031992850759606791778
TimeStamp - 2021-03-10_11-31-39-279   |    CPU Utilization - 100   |    Memory Utilization - 3789   |    Package TDP - 12.190992947371740081190601925   |    Max Core Frequency - 2.1563612510800753778847571429   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.8961778066428571428571428572   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7871512142857142857142857
TimeStamp - 2021-03-10_11-31-41-083   |    CPU Utilization - 100   |    Memory Utilization - 3794   |    Package TDP - 12.318691119166582926569040938   |    Max Core Frequency - 2.1911338564025504670283093524   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.1950489435314995563442768411   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.5244717657497781721384206
TimeStamp - 2021-03-10_11-31-42-240   |    CPU Utilization - 100   |    Memory Utilization - 3794   |    Package TDP - 12.243195769923359795492598344   |    Max Core Frequency - 2.1207446392422072072288364612   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 88   |    Processor Cache Frequency - 2.2952617558176943699731903486   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7338832171581769436997319
TimeStamp - 2021-03-10_11-31-43-746   |    CPU Utilization - 100   |    Memory Utilization - 3793   |    Package TDP - 11.780039181539698619610898386   |    Max Core Frequency - 2.2467334454169013957323765542   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 88   |    Processor Cache Frequency - 2.3943169466429840142095914742   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.3952672113676731793960924
TimeStamp - 2021-03-10_11-31-45-391   |    CPU Utilization - 100   |    Memory Utilization - 3793   |    Package TDP - 11.978282815503584011455427294   |    Max Core Frequency - 2.0705290653570413700693140794   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 88   |    Processor Cache Frequency - 1.9957666830324909747292418772   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.6716756678700361010830325
TimeStamp - 2021-03-10_11-31-46-970   |    CPU Utilization - 100   |    Memory Utilization - 3792   |    Package TDP - 12.040177297274198967489696955   |    Max Core Frequency - 2.1072822340023044047917295373   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.2951956503202846975088967971   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7022675444839857651245551
TimeStamp - 2021-03-10_11-31-48-568   |    CPU Utilization - 100   |    Memory Utilization - 3792   |    Package TDP - 11.922550730355696495314907365   |    Max Core Frequency - 2.2425628579003099162003052351   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.6969000760958296362023070097   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.9941668855368234250221828
TimeStamp - 2021-03-10_11-31-50-016   |    CPU Utilization - 100   |    Memory Utilization - 3791   |    Package TDP - 12.035575535651330883967941766   |    Max Core Frequency - 2.0871407722571145738247978629   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.9944418137132680320569902048   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.9429975422974176313446126
TimeStamp - 2021-03-10_11-31-51-352   |    CPU Utilization - 100   |    Memory Utilization - 3790   |    Package TDP - 11.811465195287417487635377127   |    Max Core Frequency - 2.0893623510665063053020874219   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 88   |    Processor Cache Frequency - 1.9949137612845673505798394292   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.2025687065120428189116861
TimeStamp - 2021-03-10_11-31-53-040   |    CPU Utilization - 100   |    Memory Utilization - 3787   |    Package TDP - 11.790421595461637968467774022   |    Max Core Frequency - 2.0873926642295699765841584159   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 0.7987540291629162916291629163   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 249.61063411341134113411341135
TimeStamp - 2021-03-10_11-31-54-241   |    CPU Utilization - 100   |    Memory Utilization - 3788   |    Package TDP - 11.613322866405795746925421149   |    Max Core Frequency - 2.0136973212529036315026724892   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.3940458578165938864628820962   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.2710181659388646288209607
TimeStamp - 2021-03-10_11-31-55-964   |    CPU Utilization - 100   |    Memory Utilization - 3791   |    Package TDP - 12.178761051160772442748032698   |    Max Core Frequency - 2.2298303189759207815414639358   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.0935766725912733748886910062   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.6353999287622439893143366
TimeStamp - 2021-03-10_11-31-57-846   |    CPU Utilization - 100   |    Memory Utilization - 3787   |    Package TDP - 12.002569190630703702905488232   |    Max Core Frequency - 2.1345153380683038733324817128   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 91   |    Processor Cache Frequency - 2.0953398905580159433126660763   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.5589902922940655447298495
TimeStamp - 2021-03-10_11-31-59-226   |    CPU Utilization - 100   |    Memory Utilization - 3786   |    Package TDP - 12.081378224962656089455651516   |    Max Core Frequency - 2.0596282721591209742757760001   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 91   |    Processor Cache Frequency - 2.3934695739733333333333333334   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.0068880711111111111111112
TimeStamp - 2021-03-10_11-32-00-843   |    CPU Utilization - 100   |    Memory Utilization - 3787   |    Package TDP - 12.112820369421452241122135151   |    Max Core Frequency - 2.2547950012400831694682560001   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 2.1961091899022222222222222223   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1098.0545949511111111111111112
TimeStamp - 2021-03-10_11-32-02-361   |    CPU Utilization - 100   |    Memory Utilization - 3786   |    Package TDP - 12.005075513615404114998732525   |    Max Core Frequency - 2.0791021314145620195408726624   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.3935547663157894736842105264   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.0459345614035087719298246
TimeStamp - 2021-03-10_11-32-03-983   |    CPU Utilization - 100   |    Memory Utilization - 3785   |    Package TDP - 11.83419266427486593883800686   |    Max Core Frequency - 2.1039133365758567132776014235   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 88   |    Processor Cache Frequency - 2.0960606854804270462633451957   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.9365495373665480427046263
TimeStamp - 2021-03-10_11-32-05-510   |    CPU Utilization - 100   |    Memory Utilization - 3785   |    Package TDP - 11.93238874642301498026689599   |    Max Core Frequency - 2.1026244021394772655774035088   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 85   |    Processor Cache Frequency - 1.9946973319298245614035087720   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.0835325614035087719298246
TimeStamp - 2021-03-10_11-32-06-688   |    CPU Utilization - 100   |    Memory Utilization - 3785   |    Package TDP - 11.997014793747163688086231757   |    Max Core Frequency - 2.1232335010248779329749822064   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.8958120815302491103202846975   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.5754156227758007117437723
TimeStamp - 2021-03-10_11-32-08-487   |    CPU Utilization - 100   |    Memory Utilization - 3816   |    Package TDP - 12.220761679812839861150749113   |    Max Core Frequency - 2.0953193530741698717750563001   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 86   |    Processor Cache Frequency - 1.9949524035650623885918003564   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.2238219607843137254901960
TimeStamp - 2021-03-10_11-32-10-373   |    CPU Utilization - 100   |    Memory Utilization - 3819   |    Package TDP - 11.684535129769391142391143699   |    Max Core Frequency - 2.1625244524815996727474183766   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.3950483474041034790365744872   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 199.58736228367528991971454060
TimeStamp - 2021-03-10_11-32-11-477   |    CPU Utilization - 100   |    Memory Utilization - 3817   |    Package TDP - 12.088835010803774198544880071   |    Max Core Frequency - 2.0892771095811940348649165187   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 91   |    Processor Cache Frequency - 2.0934644590763765541740674956   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.5766214209591474245115453
TimeStamp - 2021-03-10_11-32-12-940   |    CPU Utilization - 100   |    Memory Utilization - 3819   |    Package TDP - 12.178539147398427457517741153   |    Max Core Frequency - 2.2181061307947448677039502223   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.8958444138188277087033747779   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.5941343161634103019538188
TimeStamp - 2021-03-10_11-32-14-655   |    CPU Utilization - 100   |    Memory Utilization - 3816   |    Package TDP - 12.143715720240420032724574722   |    Max Core Frequency - 2.1045315479115651776984986692   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.9941141338065661047027506656   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.7627735936113575865128661
TimeStamp - 2021-03-10_11-32-16-334   |    CPU Utilization - 100   |    Memory Utilization - 3807   |    Package TDP - 12.216884675998182964883831675   |    Max Core Frequency - 2.1113213948663783954471950134   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 2.1960346479073909171861086377   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.8513180765805877114870882
TimeStamp - 2021-03-10_11-32-17-821   |    CPU Utilization - 100   |    Memory Utilization - 3808   |    Package TDP - 12.247043354268156480665798278   |    Max Core Frequency - 2.110325807778783960992   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 91   |    Processor Cache Frequency - 1.996164160   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.8902880
TimeStamp - 2021-03-10_11-32-19-189   |    CPU Utilization - 100   |    Memory Utilization - 3816   |    Package TDP - 11.561254162902274043190388067   |    Max Core Frequency - 2.1027587368516110191994459339   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 0.8980028991957104557640750670   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.5590990169794459338695264
TimeStamp - 2021-03-10_11-32-20-813   |    CPU Utilization - 100   |    Memory Utilization - 3818   |    Package TDP - 12.223510801950581031518875011   |    Max Core Frequency - 2.0593695977457273681225004452   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.1951231959394479073909171861   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.5615979697239536954585931
TimeStamp - 2021-03-10_11-32-22-326   |    CPU Utilization - 100   |    Memory Utilization - 3818   |    Package TDP - 11.854932924897646347428545018   |    Max Core Frequency - 2.1720240192748460599263806972   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.1959947890265486725663716813   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.9973945132743362831858407
TimeStamp - 2021-03-10_11-32-23-459   |    CPU Utilization - 100   |    Memory Utilization - 3818   |    Package TDP - 12.026223117530141820710284297   |    Max Core Frequency - 2.1080771236380630744513547238   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 2.1931824054901960784313725491   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.5912027450980392156862746
TimeStamp - 2021-03-10_11-32-25-200   |    CPU Utilization - 100   |    Memory Utilization - 3821   |    Package TDP - 12.305659291161861021096752691   |    Max Core Frequency - 2.1080771236380630744513547238   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 1.8958888116666666666666666667   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.6198383333333333333333334
TimeStamp - 2021-03-10_11-32-26-835   |    CPU Utilization - 100   |    Memory Utilization - 3821   |    Package TDP - 11.814073346068666035936240868   |    Max Core Frequency - 2.1191964666712929672855234657   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.8967360263537906137184115524   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1098.1103310469314079422382672
TimeStamp - 2021-03-10_11-32-27-958   |    CPU Utilization - 100   |    Memory Utilization - 3821   |    Package TDP - 12.053117701058495855335596128   |    Max Core Frequency - 2.0118132929171958867299946571   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.0938955270169189670525378450   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.8024189136242208370436331
TimeStamp - 2021-03-10_11-32-29-595   |    CPU Utilization - 100   |    Memory Utilization - 3822   |    Package TDP - 12.260839490180058607836040715   |    Max Core Frequency - 2.0974266776522972167286156585   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.2955062493594306049822064058   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.8537440852575488454706927
TimeStamp - 2021-03-10_11-32-31-252   |    CPU Utilization - 100   |    Memory Utilization - 3822   |    Package TDP - 12.117347763570652572976502183   |    Max Core Frequency - 2.0994998916783937980160283689   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 2.2935640943262411347517730497   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.9219581560283687943262412
TimeStamp - 2021-03-10_11-32-33-080   |    CPU Utilization - 100   |    Memory Utilization - 3818   |    Package TDP - 12.397710946096007712020099649   |    Max Core Frequency - 2.1728325857942031725805714286   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.0963447028519855595667870037   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1098.0853205415162454873646210
TimeStamp - 2021-03-10_11-32-34-832   |    CPU Utilization - 100   |    Memory Utilization - 3811   |    Package TDP - 12.192507383734197182676773572   |    Max Core Frequency - 2.1187611092255650857382399999   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 1.8961329308444444444444444444   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7611704888888888888888888
TimeStamp - 2021-03-10_11-32-36-135   |    CPU Utilization - 100   |    Memory Utilization - 3812   |    Package TDP - 12.582398182089953162910343381   |    Max Core Frequency - 2.1538657239266948706023169014   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 88   |    Processor Cache Frequency - 1.9938274380281690140845070422   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.6050909154929577464788732
TimeStamp - 2021-03-10_11-32-37-924   |    CPU Utilization - 100   |    Memory Utilization - 3811   |    Package TDP - 11.662539735417508977204526629   |    Max Core Frequency - 2.2401093076411289533132430988   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.0968588664130434782608695653   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1098.3546443115942028985507247
TimeStamp - 2021-03-10_11-32-39-472   |    CPU Utilization - 100   |    Memory Utilization - 3807   |    Package TDP - 12.317770651419111272734062023   |    Max Core Frequency - 2.1329719031212988623407337489   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 88   |    Processor Cache Frequency - 2.0926398998040961709706144257   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.1447094211932324131789849
TimeStamp - 2021-03-10_11-32-41-310   |    CPU Utilization - 100   |    Memory Utilization - 3814   |    Package TDP - 12.36565004126518534209357394   |    Max Core Frequency - 2.1192206920221356354263864648   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.2957668260373998219056099732   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7575197163120567375886525
